| GET     | Wallets/Add/Bank-Account                                                    | wallets.add.bank-account                       | \App\Modules\User\Controllers\WalletsController::createBankeAccount                                  | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Attach-Account                                                      | wallets.attach-account                         | \App\Modules\User\Controllers\WalletsController::attachAccount                                       | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Attach-Account/([^/]+)/([^/]+)/([^/]+)                              | wallets.attach-account.segment.segment.segment | \App\Modules\User\Controllers\WalletsController::attachAccount/$1/$2/$3                              | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Bank                                                                | wallets.bank                                   | \App\Modules\User\Controllers\WalletsController::bank                                                | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Banking                                                             | wallets.banking                                | \App\Modules\User\Controllers\WalletsController::banking                                             | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Banking/Add/Account/([^/]+)                                         | wallets.banking.add.account.segment            | \App\Modules\User\Controllers\WalletsController::add                                                 | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Banking/([^/]+)                                                     | wallets.banking.segment                        | \App\Modules\User\Controllers\WalletsController::addAccount                                          | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Banking/Details/([^/]+)                                             | wallets.banking.details.segment                | \App\Modules\User\Controllers\WalletsController::details/$1                                          | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Credit/Details/([^/]+)                                              | wallets.credit.details.segment                 | \App\Modules\User\Controllers\WalletsController::details/$1                                          | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Debt/Details/([^/]+)                                                | wallets.debt.details.segment                   | \App\Modules\User\Controllers\WalletsController::details/$1                                          | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Investment/Details/([^/]+)                                          | wallets.investment.details.segment             | \App\Modules\User\Controllers\WalletsController::details/$1                                          | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Crypto/Details/([^/]+)                                              | wallets.crypto.details.segment                 | \App\Modules\User\Controllers\WalletsController::details/$1                                          | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Delete/([^/]+)/([^/]+)                                              | wallets.delete.type.id                         | \App\Modules\User\Controllers\WalletsController::delete/$1/$2                                        | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Banking/Edit/Account/([^/]+)                                        | wallets.banking.edit.account.segment           | \App\Modules\User\Controllers\WalletsController::editBankAccount/$1                                  | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Checking                                                            | wallets.checking                               | \App\Modules\User\Controllers\WalletsController::checking                                            | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Credit/Edit/Account/([^/]+)                                         | »                                              | \App\Modules\User\Controllers\WalletsController::editCreditAccount/$1                                | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Crypto                                                              | wallets.crypto                                 | \App\Modules\User\Controllers\WalletsController::crypto                                              | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Create                                                              | wallets.create                                 | \App\Modules\User\Controllers\WalletsController::generateWallet                                      | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Credit                                                              | wallets.credit                                 | \App\Modules\User\Controllers\WalletsController::index                                               | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
